header_stamp_sec, header_stamp_nanosec, header_frame_id, runner_detected, x, y, phi, vx_b, ax_b, relative_distance_to_airshield_x, relative_distance_to_airshield_y, relative_speed_to_airshield_x, relative_acceleration_to_airshield_x, stamp_lidar_sec, stamp_lidar_nanosec, stamp_zed_sec, stamp_zed_nanosec
1707133548,778395000,base_link,False,68.82413178060116,0.0,0.0,10.732290894471687,-0.5807179322180571,2.6226896034506546,0.0,-0.07028190678131091,0.12206950394666544,1707133548,666888342,0,0
1707133548,828369693,base_link,False,69.22201438798844,0.0,0.0,10.703914503209429,-0.754992876233646,2.61436654925657,0.0,0.10085337579079857,0.662536859092874,1707133548,716948894,0,0
1707133548,878361406,base_link,False,69.63385172701773,0.0,0.0,10.663499485288598,-0.5835133979975008,2.6126565670410566,0.0,0.07521260559290259,0.47007713297062814,1707133548,766886236,0,0
1707133548,928361692,base_link,False,70.03734192873829,0.0,0.0,10.628216269239527,-0.5581272594322569,2.599614687467617,0.0,0.22150490453552651,0.8722004915211696,1707133548,816907844,0,0
1707133548,978369655,base_link,False,70.4503841815919,0.0,0.0,10.589752808715119,0.3323835620178065,2.588731469636367,0.0,0.24700413936140092,0.8128889515726159,1707133548,866849181,0,0
1707133549,28357246,base_link,False,70.86070186153614,0.0,0.0,10.603219904706044,1.9414124822010956,2.5907982334362463,0.0,0.06967299945887329,0.0990345066240308,1707133548,916878421,0,0
1707133549,78353039,base_link,False,71.26075178511553,0.0,0.0,10.677847598032558,0.7517980903812822,2.5823246166970155,0.0,0.143354163237097,0.32411849745611376,1707133548,966885709,0,0
1707133549,128352823,base_link,False,71.6740938030775,0.0,0.0,10.689232913382087,0.4221152168247693,2.573302617639225,0.0,0.18002766214361982,0.3911483372199183,1707133549,16890866,0,0
1707133549,178353807,base_link,False,72.088850975484,0.0,0.0,10.711394480732375,1.467155476686554,2.5689370218715317,0.0,0.12720391381725388,0.1541052027266013,1707133549,66848607,0,0
1707133549,228353044,base_link,False,72.50101967340447,0.0,0.0,10.763221690919478,1.2567862945896158,2.568488879747566,0.0,0.04868710124905483,-0.1282659130669437,1707133549,116948220,0,0
